SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
178427,0,Cash loans,M,Y,Y,0,171000.0,1327500.0,36504.0,1327500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-14795,-2328,-6738.0,-4438,1,1,1,1,1,0,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,,0.7000210748398072,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1698.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
179865,0,Cash loans,F,N,N,1,135000.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,With parents,0.030755,-12299,-500,-5864.0,-3421,1,1,0,1,0,0,3.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,0.3000088098292247,0.6200484578851151,0.2091546988410069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-818.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
293395,0,Cash loans,F,Y,Y,0,225000.0,473760.0,53581.5,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0066709999999999,-11655,-335,-717.0,-1147,1,1,0,1,0,0,2.0,2,2,FRIDAY,14,0,0,0,0,1,1,0.4045141677023689,0.3910088789610192,0.3774042489507649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
372113,0,Revolving loans,F,N,Y,0,157500.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.030755,-18383,-8226,-5171.0,-1908,1,1,0,1,0,0,1.0,2,2,SUNDAY,12,0,0,0,0,0,0,0.8916044861817194,0.7102998582844868,0.6397075677637197,0.0227,0.0118,0.9379,0.0,0.1034,0.0417,0.0003,0.0119,0.0,0.0231,0.0122,0.9379,0.0,0.1034,0.0417,0.0003,0.0124,0.0,0.0229,0.0118,0.9379,0.0,0.1034,0.0417,0.0003,0.0121,0.0,terraced house,0.0111,"Stone, brick",No,0.0,0.0,0.0,0.0,-367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
337398,0,Cash loans,F,N,Y,0,270000.0,851697.0,65911.5,796500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-23475,365243,-6660.0,-4946,1,0,0,1,0,0,2.0,2,2,MONDAY,14,0,0,0,0,0,0,,0.5201692447222904,0.6674577419214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-485.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
441543,1,Cash loans,F,N,Y,0,135000.0,1125000.0,30298.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-18689,-1670,-7331.0,-2240,1,1,0,1,0,0,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,,0.6339983879217309,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274207,0,Cash loans,F,N,Y,0,90000.0,172512.0,8937.0,144000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-21770,365243,-9852.0,-4696,1,0,0,1,1,0,2.0,2,2,MONDAY,12,0,0,0,0,0,0,,0.6465186874582357,0.6397075677637197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
121097,1,Cash loans,M,N,Y,0,144000.0,395766.0,20335.5,283500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-21000,-3004,-4305.0,-4302,1,1,0,1,0,0,2.0,1,1,TUESDAY,11,0,0,0,0,1,1,,0.6160581543165006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-577.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
179808,0,Revolving loans,M,Y,N,0,180000.0,180000.0,9000.0,270000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.022625,-9454,-958,-4039.0,-1940,1,1,0,1,1,0,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,,0.6613581272968115,0.5954562029091491,0.1113,0.0697,0.9831,0.12,0.1034,0.3333,0.0887,0.1194,0.0,0.1134,0.0724,0.9831,0.1208,0.1034,0.3333,0.0907,0.1244,0.0,0.1124,0.0697,0.9831,0.12,0.1034,0.3333,0.0902,0.1216,0.0,block of flats,0.0939,"Stone, brick",No,1.0,0.0,1.0,0.0,-1679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
304052,0,Cash loans,F,N,Y,0,202500.0,1127043.0,78570.0,1080000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,-23025,365243,-8977.0,-4425,1,0,0,1,0,0,2.0,1,1,FRIDAY,11,0,0,0,0,0,0,0.8542552525382284,0.7654043363251637,0.5172965813614878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
344715,0,Cash loans,F,N,Y,0,112500.0,418500.0,25731.0,418500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-17828,-8211,-11589.0,-1369,1,1,0,1,1,0,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,0.8508047187852301,0.5113819935031181,0.8061492814355136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
363270,0,Cash loans,F,N,Y,0,81000.0,256500.0,15822.0,256500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18983,-742,-2582.0,-2525,1,1,0,1,0,0,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,0.7274753783771112,0.4066843187346215,0.4920600938649263,0.0237,0.0553,0.9826,0.0,0.1379,0.0417,0.0176,0.022,0.0,0.0242,0.0574,0.9826,0.0,0.1379,0.0417,0.018,0.0229,0.0,0.0239,0.0553,0.9826,0.0,0.1379,0.0417,0.0179,0.0223,0.0,block of flats,0.0173,"Stone, brick",No,2.0,1.0,2.0,1.0,-489.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
283448,0,Cash loans,M,Y,N,1,225000.0,1062000.0,59431.5,1062000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-16236,-2856,-2277.0,-2638,1,1,1,1,1,0,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,,0.5902659613578322,0.7557400501752248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1755.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
272978,0,Cash loans,F,N,Y,0,67500.0,168102.0,20079.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16867,-9802,-8204.0,-377,1,1,0,1,1,0,2.0,3,3,THURSDAY,15,0,0,0,0,0,0,,0.3324631896370972,0.0850326148969535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-791.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
309491,0,Cash loans,F,N,N,1,121500.0,247275.0,19822.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13610,-2932,-1996.0,-4276,1,1,1,1,1,0,3.0,2,2,TUESDAY,17,0,0,0,0,0,0,,0.0460231264459237,,0.1536,0.0705,0.9831,0.02,0.0345,0.25,0.0279,0.0735,0.0,0.1513,0.0577,0.9826,0.0,0.0345,0.1667,0.0217,0.0756,0.0,0.1551,0.0705,0.9831,0.02,0.0345,0.25,0.0284,0.0749,0.0,block of flats,0.0672,"Stone, brick",No,0.0,0.0,0.0,0.0,-323.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
129512,1,Cash loans,M,Y,N,0,112500.0,302206.5,15561.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19182,-2104,-1652.0,-2579,1,1,0,1,0,0,2.0,2,2,FRIDAY,11,0,0,0,0,1,1,,0.1024126778918237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
322178,0,Cash loans,F,N,Y,0,337500.0,707287.5,31284.0,571500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-22448,365243,-8939.0,-4490,1,0,0,1,1,0,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,,0.6168905617299745,0.4992720153045617,0.0928,0.0906,0.9801,0.0,0.2069,0.1667,0.0598,0.0776,0.0,0.0945,0.094,0.9801,0.0,0.2069,0.1667,0.0612,0.0809,0.0,0.0937,0.0906,0.9801,0.0,0.2069,0.1667,0.0609,0.079,0.0,block of flats,0.0825,Panel,No,1.0,0.0,1.0,0.0,-156.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
156428,0,Cash loans,M,N,Y,0,189000.0,888840.0,29506.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006233,-21468,-2466,-8466.0,-4659,1,1,0,1,0,0,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,,0.6878726890411673,0.6577838002083306,0.0732,0.0068,0.9886,0.08,0.069,0.3333,0.0163,0.0725,0.0066,0.0746,0.0071,0.9886,0.0806,0.069,0.3333,0.0167,0.0755,0.0069999999999999,0.0739,0.0068,0.9886,0.08,0.069,0.3333,0.0166,0.0738,0.0068,block of flats,0.0584,Panel,No,0.0,0.0,0.0,0.0,-2654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
306909,1,Cash loans,M,Y,Y,2,247500.0,458460.0,36351.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-12597,-410,-2451.0,-3274,1,1,0,1,0,0,4.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,0.3820557660454728,0.6422995729332295,0.3876253444214701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,1.0,-1745.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
137871,0,Cash loans,F,N,N,0,76500.0,454500.0,13288.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-13340,-3311,-4230.0,-4363,1,1,1,1,0,0,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,,0.342022908163191,0.2940831009471255,0.0165,0.0495,0.9732,0.0,0.069,0.625,,0.021,0.0,0.0168,0.0514,0.9732,0.0,0.069,0.625,,0.0218,0.0,0.0167,0.0495,0.9732,0.0,0.069,0.625,,0.0213,0.0,block of flats,0.0216,"Stone, brick",No,0.0,0.0,0.0,0.0,-3157.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
255994,0,Cash loans,F,N,Y,0,99000.0,66222.0,7987.5,58500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-11096,-622,-2843.0,-3126,1,1,0,1,0,0,2.0,3,3,FRIDAY,10,0,0,0,0,1,1,,0.4655223058673681,0.0995036835288706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-269.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
215692,0,Cash loans,M,Y,Y,1,112500.0,785250.0,25461.0,562500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-17687,-9092,-5611.0,-1238,1,1,1,1,0,0,3.0,2,2,THURSDAY,11,0,0,0,0,0,0,,0.7482370392508556,,0.2474,0.1535,0.9906,0.24,0.2069,0.375,0.1443,0.2826,0.0,0.2521,0.1592,0.9906,0.2417,0.2069,0.375,0.1476,0.2944,0.0,0.2498,0.1535,0.9906,0.24,0.2069,0.375,0.1468,0.2876,0.0,block of flats,0.2835,Panel,No,0.0,0.0,0.0,0.0,-2424.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
193799,0,Cash loans,F,N,Y,0,180000.0,517500.0,27702.0,517500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-21155,365243,-13184.0,-4418,1,0,0,1,1,0,2.0,3,3,SATURDAY,7,0,0,0,0,0,0,,0.5162820066163584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-1564.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
440090,0,Cash loans,F,Y,Y,0,126000.0,512064.0,25033.5,360000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-18011,-168,-4974.0,-1391,1,1,0,1,0,0,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,0.5552377425866585,0.5812991331460388,0.4686596550493113,0.8009999999999999,0.4667,0.9866,0.92,0.7931,0.3333,0.7103,0.8597,0.0011,0.8162,0.4843,0.9866,0.9264,0.7931,0.3333,0.7265,0.8957,0.0011,0.8088,0.4667,0.9866,0.92,0.7931,0.3333,0.7227,0.8751,0.0011,block of flats,0.8326,Panel,No,1.0,0.0,1.0,0.0,-711.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
128832,0,Cash loans,F,N,Y,0,202500.0,619254.0,24687.0,553500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Rented apartment,0.010276,-21698,365243,-8531.0,-4358,1,0,0,1,0,0,1.0,2,2,SUNDAY,13,0,0,0,0,0,0,,0.5788008848307313,0.5298898341969072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,7.0
100693,0,Cash loans,F,N,Y,3,90000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-16215,-4428,-3362.0,-4933,1,1,0,1,0,0,5.0,2,2,THURSDAY,16,0,0,0,0,0,0,0.574852493109407,0.7204948574027144,,,,0.9851,,,0.0,,,,,,0.9851,,,0.0,,,,,,0.9851,,,0.0,,,,terraced house,0.0014,,No,0.0,0.0,0.0,0.0,-750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
321076,0,Cash loans,M,N,N,0,225000.0,844474.5,47281.5,729000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21956,-2318,-2613.0,-4580,1,1,0,1,0,0,2.0,2,2,FRIDAY,15,0,0,0,1,1,0,,0.6425206028437739,0.4223696523543468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
390161,0,Cash loans,F,N,Y,1,135000.0,260640.0,26838.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,-15190,-923,-2228.0,-2228,1,1,0,1,0,0,3.0,2,2,FRIDAY,13,0,0,0,0,0,0,,0.5340026128415323,0.6706517530862718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
395190,0,Revolving loans,F,N,Y,0,54000.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-23196,365243,-11476.0,-4609,1,0,0,1,1,0,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,,0.5239340474953537,0.3689687382528466,0.0742,,0.9846,0.08,0.069,0.3333,,0.0761,,0.0756,,0.9846,0.0806,0.069,0.3333,,0.0793,,0.0749,,0.9846,0.08,0.069,0.3333,,0.0774,,block of flats,0.0598,Panel,No,0.0,0.0,0.0,0.0,-186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
163178,1,Cash loans,F,N,Y,1,202500.0,1312110.0,55723.5,1125000.0,Family,Working,Higher education,Single / not married,House / apartment,0.020713,-15642,-6684,-3307.0,-4631,1,1,0,1,0,0,2.0,3,1,SATURDAY,14,0,0,0,0,0,0,,0.1769814776064333,,0.0464,0.0773,0.9781,0.08,0.0345,0.4583,0.0256,0.0483,0.0391,0.0473,0.0802,0.9782,0.0806,0.0345,0.4583,0.0262,0.0504,0.0414,0.0468,0.0773,0.9781,0.08,0.0345,0.4583,0.0261,0.0492,0.0399,block of flats,0.0524,"Stone, brick",No,0.0,0.0,0.0,0.0,-1042.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
378421,0,Cash loans,F,N,Y,0,90000.0,704844.0,27580.5,630000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010966,-22631,365243,-4165.0,-4464,1,0,0,1,1,0,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,,0.3102602865378536,0.7394117535524816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1476.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
178969,0,Cash loans,F,N,Y,0,180000.0,1129500.0,44923.5,1129500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-20974,365243,-10011.0,-4450,1,0,0,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,0.6558518042096763,0.2883506773595241,,0.1856,,0.9866,0.2,0.1724,0.3333,,0.1927,0.0016,0.1891,,0.9866,0.2014,0.1724,0.3333,,0.2007,0.0017,0.1874,,0.9866,0.2,0.1724,0.3333,,0.1961,0.0016,block of flats,0.1519,Panel,No,0.0,0.0,0.0,0.0,-522.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
290455,0,Cash loans,M,Y,Y,0,157500.0,679500.0,28917.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-22851,365243,-7815.0,-5060,1,0,0,1,0,0,2.0,2,2,MONDAY,8,0,0,0,0,0,0,,0.5486342048089665,0.7121551551910698,0.068,0.0618,0.9886,0.0,0.1379,0.1667,0.0543,0.0518,0.1195,0.0693,0.0642,0.9886,0.0,0.1379,0.1667,0.0556,0.0539,0.1265,0.0687,0.0618,0.9886,0.0,0.1379,0.1667,0.0553,0.0527,0.122,block of flats,0.0667,Panel,No,4.0,1.0,4.0,1.0,-4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
383498,0,Cash loans,F,N,N,1,135000.0,448056.0,16222.5,315000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018801,-18210,-5106,-5360.0,-1752,1,1,0,1,0,0,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,0.8477018189540676,0.6468784206774553,0.6347055309763198,0.1856,0.132,0.9866,0.2,0.1724,0.375,0.0398,0.21,0.0,0.1891,0.1369999999999999,0.9866,0.2014,0.1724,0.375,0.0407,0.2188,0.0,0.1874,0.132,0.9866,0.2,0.1724,0.375,0.0405,0.2138,0.0,block of flats,0.1652,Panel,No,1.0,0.0,1.0,0.0,-1012.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
431779,0,Cash loans,F,Y,Y,0,157500.0,284400.0,16011.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,-24295,365243,-4371.0,-897,1,0,0,1,0,0,2.0,1,1,FRIDAY,10,0,0,0,0,0,0,,0.7934535640089557,,0.0062,0.0,0.9727,0.0,0.2069,0.0,0.0111,0.003,0.0,0.0063,0.0,0.9727,0.0,0.2069,0.0,0.0114,0.0032,0.0,0.0062,0.0,0.9727,0.0,0.2069,0.0,0.0113,0.0031,0.0,block of flats,0.0024,Block,No,4.0,0.0,4.0,0.0,-1626.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
419465,0,Cash loans,M,Y,Y,1,189000.0,239476.5,18661.5,193500.0,Unaccompanied,Working,Higher education,Separated,With parents,0.01885,-11031,-1947,-5235.0,-3702,1,1,0,1,0,1,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,,0.6642757720417982,0.3606125659189888,0.1485,,0.9856,0.16,0.1379,0.3333,0.1737,0.1539,0.0,0.1513,,0.9856,0.1611,0.1379,0.3333,0.1777,0.1603,0.0,0.1499,,0.9856,0.16,0.1379,0.3333,0.1767,0.1566,0.0,block of flats,0.1278,Panel,No,2.0,0.0,2.0,0.0,-313.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
319664,0,Cash loans,F,N,Y,0,103500.0,225000.0,8613.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008575,-21136,365243,-8656.0,-4219,1,0,0,1,1,0,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,,0.4674761082450812,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-986.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
135252,0,Cash loans,F,N,Y,1,166500.0,177768.0,10332.0,135000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.030755,-14236,-4725,-5111.0,-3215,1,1,1,1,0,0,3.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,0.7354600814004673,0.4164017362930211,0.5226973172821112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2088.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
174313,0,Cash loans,M,N,Y,0,112500.0,728460.0,38938.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-23500,365243,-10859.0,-4364,1,0,0,1,0,0,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,,0.5838941691728526,0.6144143775673561,0.0753,0.0984,0.9851,0.08,0.069,0.3333,0.0787,0.0765,0.0,0.0767,0.1022,0.9851,0.0806,0.069,0.3333,0.0805,0.0797,0.0,0.076,0.0984,0.9851,0.08,0.069,0.3333,0.0801,0.0779,0.0,block of flats,0.0676,Panel,No,7.0,0.0,7.0,0.0,-862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
